time,regd,power,in1,in2,heatflow,pressure
314.379722826624,1.179472,1.18079508280736,0.618806352,0.41847,1.96857248654876,4.25295348351094
314.44581495176,1.179472,1.18045394126217,0.618806352,0.41847,1.96848510569079,4.25414027112071
314.514219644906,1.179472,1.18009187739156,0.618806352,0.41847,1.96839459100401,4.25536783351856
314.582650605451,1.179472,1.17973582041966,0.618806352,0.41847,1.96830391451223,4.2565952216064
314.650504880136,1.179472,1.17940369306186,0.618806352,0.41847,1.9682138484373,4.25781172844775
314.720169589915,1.179472,1.17909854691248,0.618806352,0.41847,1.96812120864991,4.25906022393132
314.794677391634,1.179472,1.17882626647166,0.618806352,0.41847,1.96802194142419,4.2603950737952
314.881564687075,1.179472,1.1785943881172,0.618806352,0.41847,1.96790596359664,4.26195123411285
314.969765018832,1.179472,1.17846442042813,0.618806352,0.41847,1.96778804660102,4.26353048570779
315.04728653309,1.179472,1.17844105044994,0.618806352,0.41847,1.96768430927858,4.2649182435327
315.119120173423,1.179472,1.17849291673605,0.618806352,0.41847,1.96758815576147,4.2662039832145
315.190486372477,1.179472,1.17860842744464,0.618806352,0.41847,1.9674926538305,4.26748120078385
315.264728632762,1.179472,1.1787862670403,0.618806352,0.41847,1.96739338819961,4.26880975308732
315.346089106377,1.179472,1.17903235767516,0.618806352,0.41847,1.96728477786894,4.27026555154462
315.440994920019,1.179472,1.17935793995821,0.618806352,0.41847,1.96715842262463,4.27196357655631
315.525699322187,1.179472,1.17965238523243,0.618806352,0.41847,1.96704605974674,4.27347897661831
315.598235212383,1.179472,1.17988385576144,0.618806352,0.41847,1.96695022127908,4.27477661306515
315.668078463063,1.179472,1.18007090356119,0.618806352,0.41847,1.96685833186609,4.27602603358477
315.738844768299,1.179472,1.18020983891781,0.618806352,0.41847,1.96676567292064,4.27729192823577
315.813608492123,1.179472,1.18028858020529,0.618806352,0.41847,1.96666832373008,4.2786292952108
315.894303882247,1.179472,1.18028569482568,0.618806352,0.41847,1.9665639453805,4.28007273385908
315.983033265859,1.179472,1.18017496997171,0.618806352,0.41847,1.96645009127572,4.28165984782201
316,1.17774,1.18014157487926,0.61765284,0.41847,1.96642843689328,4.28196333065458
316.028437806114,1.17774,1.18007746451091,0.61765284,0.41847,1.96639222933509,4.2824719653062
316.056875612228,1.17774,1.18000375926925,0.61765284,0.41847,1.96635612756793,4.28298045778596
316.091480153641,1.17774,1.17990214348146,0.61765284,0.41847,1.96631232439307,4.28359892022473
316.13094280971,1.17774,1.17977173626574,0.61765284,0.41847,1.96626251092633,4.28430375009601
316.178497727944,1.17774,1.17959637154182,0.61765284,0.41847,1.96620262365746,4.28515245199817
316.241951625152,1.17774,1.17933642452671,0.61765284,0.41847,1.96612284335086,4.28628384177564
316.310676968861,1.17774,1.17903001702725,0.61765284,0.41847,1.96603645546224,4.2875080126349
316.37783418141,1.17774,1.17871653592993,0.61765284,0.41847,1.96595192978672,4.28870321061687
316.446662679424,1.17774,1.17839353217844,0.61765284,0.41847,1.96586508808002,4.28992724946922
316.517931704273,1.17774,1.17807140239434,0.61765284,0.41847,1.96577486511717,4.29119387888364
316.587291828498,1.17774,1.17778325438762,0.61765284,0.41847,1.96568671693221,4.29242591630746
316.654262550575,1.17774,1.17753953258895,0.61765284,0.41847,1.96560126317709,4.29361498663744
316.721413275709,1.17774,1.17733736473242,0.61765284,0.41847,1.96551523724019,4.29480681637901
316.790929930724,1.17774,1.17717842933265,0.61765284,0.41847,1.96542582799403,4.29604024932962
316.865990064762,1.17774,1.17706767127214,0.61765284,0.41847,1.96532891096834,4.29737166788688
316.955920750228,1.17774,1.17701758447502,0.61765284,0.41847,1.96521233126538,4.29896644168457
317.042867086803,1.17774,1.17704829784691,0.61765284,0.41847,1.96509921881562,4.30050794072427
317.118624626598,1.17774,1.17712945936608,0.61765284,0.41847,1.96500041268111,4.30185084149609
317.189215930209,1.17774,1.17724156788961,0.61765284,0.41847,1.96490819647751,4.30310200640921
317.259591030162,1.17774,1.17737905126575,0.61765284,0.41847,1.96481617820788,4.30434921299694
317.332653127717,1.17774,1.17753853170725,0.61765284,0.41847,1.96472061950835,4.30564392763313
317.412742153781,1.17774,1.17771981328676,0.61765284,0.41847,1.96461591592322,4.30706305615229
317.518552487566,1.17774,1.17794535672444,0.61765284,0.41847,1.96447780380788,4.30893781005984
317.609383857639,1.17774,1.17810383273212,0.61765284,0.41847,1.96435958090494,4.31054706446356
317.683033481296,1.17774,1.17819522012009,0.61765284,0.41847,1.96426404103208,4.31185185603345
317.753928877742,1.17774,1.17824391326609,0.61765284,0.41847,1.96417241008078,4.31310781510771
317.826228626282,1.17774,1.17824885838726,0.61765284,0.41847,1.96407936289779,4.31438862112697
317.903437002297,1.17774,1.17820180262697,0.61765284,0.41847,1.9639805084494,4.31575635478708
317.989542699792,1.17774,1.17808749570052,0.61765284,0.41847,1.96387096546969,4.31728167320395
318,1.176004,1.17806951318236,0.616496664,0.41847,1.96385771648315,4.31746691708233
318.029132801402,1.176004,1.17801517631572,0.616496664,0.41847,1.96382087164546,4.31798295230017
318.058265602804,1.176004,1.17795501646787,0.616496664,0.41847,1.96378411918011,4.31849883560389
318.092935494296,1.176004,1.17787650561769,0.616496664,0.41847,1.96374048601506,4.319112465701
318.132672866973,1.176004,1.17777808197098,0.616496664,0.41847,1.96369058344411,4.31981532039947
318.18061049755,1.176004,1.17764841633049,0.616496664,0.41847,1.96363048020261,4.3206625446933
318.244924804864,1.176004,1.17745766575482,0.616496664,0.41847,1.96354989862888,4.32179811955079
318.314152659758,1.176004,1.17723429135529,0.616496664,0.41847,1.96346308408717,4.32301922537908
318.382367870176,1.176004,1.17700098217794,0.616496664,0.41847,1.9633773321307,4.32422140713008
318.453030478669,1.176004,1.17675256455353,0.616496664,0.41847,1.96328818462375,4.3254657824135
318.526806063674,1.176004,1.17649504906228,0.616496664,0.41847,1.96319468729728,4.32676412346616
318.602243043765,1.176004,1.17624419720842,0.616496664,0.41847,1.9630985890878,4.32809095114158
318.673854706191,1.176004,1.17602712416609,0.616496664,0.41847,1.9630068808362,4.32934991213768
318.744985442308,1.176004,1.17583952989712,0.616496664,0.41847,1.96291532439678,4.33059994815734
318.81837985903,1.176004,1.17568138044888,0.616496664,0.41847,1.96282038805802,4.33188935540216
318.897662121806,1.176004,1.17555565315571,0.616496664,0.41847,1.96271734176834,4.33328181288016
318.993684679749,1.176004,1.17546900330798,0.616496664,0.41847,1.9625919299026,4.33496784538353
319.086314190977,1.176004,1.17545196618762,0.616496664,0.41847,1.96247042602725,4.33659393504376
319.165267350489,1.176004,1.17548455801511,0.616496664,0.41847,1.96236654916303,4.33797971309655
319.239542728037,1.176004,1.17554929101684,0.616496664,0.41847,1.96226864166892,4.33928323232819
319.314472439024,1.176004,1.17564160482716,0.616496664,0.41847,1.96216976340155,4.34059810923415
319.393715001479,1.176004,1.17576043421985,0.616496664,0.41847,1.96206515773769,4.34198855502945
319.484994909326,1.176004,1.17591151121577,0.616496664,0.41847,1.96194472935746,4.34359009849578
319.56925063993,1.176004,1.1760507757204,0.616496664,0.41847,1.96183374372094,4.34506830914165
319.653506370534,1.176004,1.17617605661544,0.616496664,0.41847,1.96172303429628,4.34654644965294
319.729096535785,1.176004,1.17626589097141,0.616496664,0.41847,1.96162403056834,4.34787251712591
319.803361789624,1.176004,1.17632502977113,0.616496664,0.41847,1.96152712894275,4.34917530499025
319.879947622456,1.176004,1.17634929740365,0.616496664,0.41847,1.96142765093327,4.35051876958816
319.9635290028,1.176004,1.17632869767484,0.616496664,0.41847,1.96131969151806,4.35198491948286
320,1.174268,1.17630402238012,0.615340488,0.41847,1.96127280277674,4.35262467020328
320.027743400138,1.174268,1.17627905080034,0.615340488,0.41847,1.96123722997754,4.35311129757004
320.055486800277,1.174268,1.17624890555113,0.615340488,0.41847,1.96120173736713,4.35359779150993
320.090036582404,1.174268,1.17620433012672,0.615340488,0.41847,1.96115763508388,4.35420334792316
320.129270344151,1.174268,1.17614436563593,0.615340488,0.41847,1.96110765562071,4.35489054728533
320.176595191967,1.174268,1.17605872472986,0.615340488,0.41847,1.96104745910536,4.35571880947328
320.23986623073,1.174268,1.17592110729485,0.615340488,0.41847,1.96096702552695,4.35682509964178
320.311654417234,1.174268,1.17573303979096,0.615340488,0.41847,1.96087567400853,4.3580790149787
320.378419144275,1.174268,1.17552964617408,0.615340488,0.41847,1.96079050020657,4.35924412844842
320.447751169414,1.174268,1.1752939991501,0.615340488,0.41847,1.96070173383336,4.36045313345801
320.520535608982,1.174268,1.17502764330029,0.615340488,0.41847,1.96060812650777,4.36172150161868
320.596535852412,1.174268,1.17474006884627,0.615340488,0.41847,1.96050987416482,4.36304514371479
320.673979592753,1.174268,1.17445095317893,0.615340488,0.41847,1.96040919824572,4.36439325944599
320.751269994776,1.174268,1.17418092115345,0.615340488,0.41847,1.96030816427893,4.36573815224509
320.83205877261,1.174268,1.17393335245707,0.615340488,0.41847,1.9602019894749,4.36714343264061
320.922401677013,1.174268,1.17371470451181,0.615340488,0.41847,1.9600826304054,4.36871442374676
321.026070713199,1.174268,1.1735564588822,0.615340488,0.41847,1.95994496193467,4.37051664999348
321.113842390642,1.174268,1.1735075562004,0.615340488,0.41847,1.95982793261893,4.37204218245168
321.195549379514,1.174268,1.17353223085305,0.615340488,0.41847,1.95971870307105,4.37346209176715
321.277031446461,1.174268,1.17361898423888,0.615340488,0.41847,1.95960959508673,4.37487792519437
321.361567479491,1.174268,1.17376406287251,0.615340488,0.41847,1.95949631191218,4.37634668081695
321.453936330533,1.174268,1.17396846055138,0.615340488,0.41847,1.95937255960731,4.37795139145105
321.558815961078,1.174268,1.17422728400564,0.615340488,0.41847,1.95923225601473,4.37977331493266
321.643507019259,1.174268,1.17443003762491,0.615340488,0.41847,1.95911925772619,4.38124444841649
321.721938419698,1.174268,1.1745923851926,0.615340488,0.41847,1.95901494864804,4.38260679521001
321.801035979423,1.174268,1.17471525995847,0.615340488,0.41847,1.95891016770902,4.38398067115703
321.885199530869,1.174268,1.17478713929862,0.615340488,0.41847,1.95879922369108,4.38544250240803
321.974559066088,1.174268,1.17478733153515,0.615340488,0.41847,1.9586821522881,4.38699454773847
322,1.174292,1.17477258649279,0.615356472,0.41847,1.95864897254433,4.38743641429287
322.079784584227,1.174292,1.17468549113016,0.615356472,0.41847,1.95854539275404,4.3888221324458
322.145807658132,1.174292,1.17457110975825,0.615356472,0.41847,1.95846026381494,4.38996884274217
322.221072932225,1.174292,1.17440395494804,0.615356472,0.41847,1.95836392238806,4.39127608511712
322.295528903574,1.174292,1.17421379698025,0.615356472,0.41847,1.95826941149727,4.39256928177369
322.371375200099,1.174292,1.17401183874273,0.615356472,0.41847,1.95817400517994,4.39388663580358
322.451964856805,1.174292,1.1738085157189,0.615356472,0.41847,1.95807365389412,4.39528638461728
322.54542806119,1.174292,1.17361406418074,0.615356472,0.41847,1.95795866884742,4.39690974108973
322.629217276849,1.174292,1.17349817301667,0.615356472,0.41847,1.95785692876639,4.39836507735462
322.713006492508,1.174292,1.17345041174133,0.615356472,0.41847,1.95775651907289,4.39982041870596
322.788557240769,1.174292,1.17346939235993,0.615356472,0.41847,1.95766716705494,4.40113266904143
322.862083264919,1.174292,1.1735417658133,0.615356472,0.41847,1.95758132437078,4.40240975436081
322.936555739343,1.174292,1.17366172993775,0.615356472,0.41847,1.95749552946563,4.40370328095417
323.01468394601,1.174292,1.17382535831402,0.615356472,0.41847,1.95740680208527,4.40506030665297
323.101518543993,1.174292,1.17403247909639,0.615356472,0.41847,1.9573097612487,4.40656855750844
323.195524872128,1.174292,1.17425861375555,0.615356472,0.41847,1.95720661716267,4.40820137773731
323.289531200263,1.174292,1.17445716752124,0.615356472,0.41847,1.95710550295752,4.4098341995219
323.368911319863,1.174292,1.17458475864522,0.615356472,0.41847,1.957021730149,4.41121297563401
323.445058034695,1.174292,1.17466229780121,0.615356472,0.41847,1.95694277456011,4.412535590486
323.522177917531,1.174292,1.1746912118995,0.615356472,0.41847,1.95686422846438,4.41387510913761
323.603357107111,1.174292,1.17466760456986,0.615356472,0.41847,1.95678310582579,4.41528513561761
323.69434312127,1.174292,1.17458156373526,0.615356472,0.41847,1.95669409928247,4.41686550036324
323.792519008723,1.174292,1.1744333054683,0.615356472,0.41847,1.95660034887089,4.41857074875029
323.883422949754,1.174292,1.1742641136817,0.615356472,0.41847,1.95651567507555,4.4201496887165
323.966908027117,1.174292,1.17409952050157,0.615356472,0.41847,1.9564397259654,4.42159976826987
324,1.174988,1.17403543911212,0.615820008,0.41847,1.95641010297746,4.4221745535975
324.033239623701,1.174988,1.17397314740628,0.615820008,0.41847,1.95638062392667,4.42275192126905
324.066479247402,1.174988,1.17391384156683,0.615820008,0.41847,1.95635142607072,4.42332937375843
324.108695526372,1.174988,1.17384430168817,0.615820008,0.41847,1.95631476327488,4.42406295551247
324.15811303394,1.174988,1.17377364931965,0.615820008,0.41847,1.9562724731461,4.42492195941368
324.222659697776,1.174988,1.17370395538773,0.615820008,0.41847,1.95621831261316,4.42604440173576
324.30701069088,1.174988,1.17366134852407,0.615820008,0.41847,1.95614948415715,4.4275119224682
324.379057195061,1.174988,1.17367580879248,0.615820008,0.41847,1.95609253423787,4.42876589450758
324.451008474019,1.174988,1.17374058364935,0.615820008,0.41847,1.95603741337264,4.43001860761841
324.524977191275,1.174988,1.17385920617301,0.615820008,0.41847,1.9559826181814,4.43130679208624
324.601996949232,1.174988,1.17403397961317,0.615820008,0.41847,1.95592761066799,4.43264842150453
324.684194433922,1.174988,1.17426749963875,0.615820008,0.41847,1.95587123022882,4.43408053088368
324.777192217293,1.174988,1.17456951844945,0.615820008,0.41847,1.9558103435623,4.43570110200577
324.867717594667,1.174988,1.17487449661545,0.615820008,0.41847,1.95575402420547,4.43727882661399
324.945731208711,1.174988,1.17512226692265,0.615820008,0.41847,1.95570780291822,4.43863864052841
325.020472240011,1.174988,1.17532740537015,0.615820008,0.41847,1.95566550678595,4.43994151877243
325.096352834676,1.174988,1.17548716023116,0.615820008,0.41847,1.95562452718779,4.44126435028278
325.17728945866,1.174988,1.17558925611661,0.615820008,0.41847,1.95558296037521,4.4426754049549
325.263241220342,1.174988,1.17561002152571,0.615820008,0.41847,1.95554119450231,4.44417396874892
325.358080704938,1.174988,1.17552578638086,0.615820008,0.41847,1.95549788697665,4.44582756145545
325.437743620454,1.174988,1.17537601975203,0.615820008,0.41847,1.95546370683979,4.44721658704315
325.510265488649,1.174988,1.17518972557868,0.615820008,0.41847,1.95543429239612,4.44848112959348
325.581454685301,1.174988,1.17497584026395,0.615820008,0.41847,1.95540695921462,4.44972245806883
325.653951003296,1.174988,1.17474438672323,0.615820008,0.41847,1.95538065604421,4.4509865987
325.730603385636,1.174988,1.17450613285476,0.615820008,0.41847,1.95535448450263,4.45232322802793
325.81774921408,1.174988,1.17427113048575,0.615820008,0.41847,1.9553267208718,4.45384285588301
325.901236615224,1.174988,1.17410669902135,0.615820008,0.41847,1.95530205037825,4.45529870407404
325.984724016368,1.174988,1.17401957738652,0.615820008,0.41847,1.95527920668869,4.45675456422363
326,1.17568,1.17401282537757,0.61628088,0.41847,1.95527521999899,4.45702094918878
326.03404920726,1.17568,1.17400826266621,0.61628088,0.41847,1.95526654558529,4.45761472449442
326.06809841452,1.17568,1.17401815196229,0.61628088,0.41847,1.95525816472918,4.45820859101054
326.110380580293,1.17568,1.17405026475195,0.61628088,0.41847,1.95524817530533,4.45894623948003
326.159993440449,1.17568,1.17411507961801,0.61628088,0.41847,1.9552370643454,4.45981206920289
326.223721176423,1.17568,1.17423853598597,0.61628088,0.41847,1.95522379827121,4.46092467387125
326.298341959821,1.17568,1.17443332498907,0.61628088,0.41847,1.95520975851743,4.46222802610364
326.375251298065,1.17568,1.17467799586258,0.61628088,0.41847,1.95519702683722,4.46357189642527
326.451208520115,1.17568,1.17494677643409,0.61628088,0.41847,1.95518621806832,4.46489958168053
326.528431002502,1.17568,1.17522869608183,0.61628088,0.41847,1.95517704148298,4.46624976324046
326.602246609711,1.17568,1.17548855600078,0.61628088,0.41847,1.95516997534166,4.46754067471833
326.674409701123,1.17568,1.1757182249561,0.61628088,0.41847,1.95516466526187,4.46880291924844
326.747935640702,1.17568,1.17591448910545,0.61628088,0.41847,1.95516085690299,4.470089199256
326.825950342123,1.17568,1.17606999607872,0.61628088,0.41847,1.95515855022462,4.47145418733525
326.915137414111,1.17568,1.1761718900701,0.61628088,0.41847,1.95515804534252,4.4730148398856
327.007128527876,1.17568,1.17618842640752,0.61628088,0.41847,1.95515983192453,4.47462472744728
327.089559140404,1.17568,1.17613003759601,0.61628088,0.41847,1.95516335072688,4.47606741813289
327.167362327917,1.17568,1.17601893786117,0.61628088,0.41847,1.95516827108894,4.4774292019066
327.244636323423,1.17568,1.17586515352206,0.61628088,0.41847,1.95517463501992,4.47878178770652
327.325636162152,1.17568,1.17567147167384,0.61628088,0.41847,1.95518282058424,4.4801996464202
327.417818900816,1.17568,1.17543194269308,0.61628088,0.41847,1.95519393504208,4.48181331307114
327.505693896718,1.17568,1.17520831260669,0.61628088,0.41847,1.95520622205226,4.48335161800189
327.593568892619,1.17568,1.17501283943971,0.61628088,0.41847,1.95522006968334,4.48488995859181
327.671440935924,1.17568,1.17488013655933,0.61628088,0.41847,1.95523357397973,4.4862532115033
327.748071606543,1.17568,1.17479885883108,0.61628088,0.41847,1.95524793224428,4.48759475061255
327.827741511967,1.17568,1.17477456527147,0.61628088,0.41847,1.9552639227503,4.4889895118884
327.912273612665,1.17568,1.17481974846136,0.61628088,0.41847,1.95528200420321,4.49046940867275
328,1.176376,1.17494067216694,0.616744416,0.41847,1.95530190528648,4.49200524017089
328.033276192595,1.176376,1.17500408981955,0.616744416,0.41847,1.95530974077904,4.49258782921149
328.06655238519,1.176376,1.1750758017036,0.616744416,0.41847,1.95531773176837,4.49317050465349
328.108652016887,1.176376,1.17517684626029,0.616744416,0.41847,1.95532807244613,4.49390786516206
328.157640835099,1.176376,1.17530633322131,0.616744416,0.41847,1.95534044794051,4.49476617361762
328.219391633543,1.176376,1.17548270675208,0.616744416,0.41847,1.95535660676289,4.49584850475035
328.291900161901,1.176376,1.17569932959394,0.616744416,0.41847,1.95537642620306,4.49711993549613
328.369760681019,1.176376,1.17592991367938,0.616744416,0.41847,1.95539877473413,4.49848577114955
328.458067051236,1.176376,1.1761698623522,0.616744416,0.41847,1.95542549803936,4.50003542555332
328.549821485821,1.176376,1.17637400620553,0.616744416,0.41847,1.95545483069562,4.50164611356939
328.630205568328,1.176376,1.1765014244539,0.616744416,0.41847,1.95548183075205,4.5030575564416
328.704231022431,1.176376,1.17657008272359,0.616744416,0.41847,1.95550774987745,4.50435758773897
328.777346596645,1.176376,1.17659090372227,0.616744416,0.41847,1.95553431610494,4.50564182496458
328.852326856991,1.176376,1.17656658771106,0.616744416,0.41847,1.95556252261314,4.50695897329189
328.93239766287,1.176376,1.17649688676077,0.616744416,0.41847,1.95559367563494,4.50836569209567
329.025472765794,1.176376,1.17637404122277,0.616744416,0.41847,1.955631157277,4.51000103123569
329.126256640503,1.176376,1.17621406930669,0.616744416,0.41847,1.95567318144936,4.511771964174
329.210949018809,1.176376,1.17607788164704,0.616744416,0.41847,1.95570956636481,4.5132602394393
329.288132983607,1.176376,1.17596588657348,0.616744416,0.41847,1.95574351097422,4.51461663243779
329.36494024559,1.176376,1.17587527063155,0.616744416,0.41847,1.95577797600344,4.51596645273352
329.444827702595,1.176376,1.17580994454691,0.616744416,0.41847,1.95581448974368,4.51737044594542
329.532782181688,1.176376,1.17577682942568,0.616744416,0.41847,1.95585540372905,4.51891625379184
329.643376318114,1.176376,1.17579412205244,0.616744416,0.41847,1.95590778795866,4.52086000245753
329.737251683117,1.176376,1.17585582071614,0.616744416,0.41847,1.95595296443072,4.52250994222399
329.819667807737,1.176376,1.17593893023494,0.616744416,0.41847,1.95599308554217,4.52395849514156
329.900443718467,1.176376,1.17603931507795,0.616744416,0.41847,1.95603276246515,4.52537823349291
329.984660265652,1.176376,1.17615529553436,0.616744416,0.41847,1.95607444155111,4.52685845734981
330,1.177072,1.17617692651584,0.617207952,0.41847,1.95608206276409,4.52712807581289
330.033737348711,1.177072,1.17622444131527,0.617207952,0.41847,1.95609885311195,4.5277210790702
330.067474697422,1.177072,1.1762713836535,0.617207952,0.41847,1.95611568417546,4.52831417189438
330.109687582759,1.177072,1.17632854994044,0.617207952,0.41847,1.95613681015766,4.52905644902177
330.15902809992,1.177072,1.17639229043238,0.617207952,0.41847,1.95616161724352,4.52992434932781
330.221552632371,1.177072,1.17646729458273,0.617207952,0.41847,1.95619326786793,4.53102459189572
330.302390546908,1.177072,1.17655365332121,0.617207952,0.41847,1.95623461250618,4.53244773643775
330.386716352929,1.177072,1.17663025579066,0.617207952,0.41847,1.95627832000111,4.53393293391401
330.479300803031,1.177072,1.17669800149143,0.617207952,0.41847,1.95632704558643,4.53556420643424
330.581549152088,1.177072,1.1767528449981,0.617207952,0.41847,1.95638178435414,4.53736634759311
330.687793664458,1.177072,1.17678884260796,0.617207952,0.41847,1.95643968586237,4.53923943919846
330.778575308353,1.177072,1.17680512307702,0.617207952,0.41847,1.9564899535906,4.54084024577771
330.866024709317,1.177072,1.1768114735191,0.617207952,0.41847,1.9565390236813,4.5423825164884
330.956577336362,1.177072,1.17681241417084,0.617207952,0.41847,1.9565904508094,4.54397970094675
331.057524119518,1.177072,1.17681187553297,0.617207952,0.41847,1.95664844285565,4.54576039527372
331.165114171066,1.177072,1.17681487432799,0.617207952,0.41847,1.95671091573162,4.54765843553611
331.272704222615,1.177072,1.17682505208877,0.617207952,0.41847,1.95677395528562,4.54955660202213
331.362521281982,1.177072,1.17683936852398,0.617207952,0.41847,1.9568269253152,4.55114128191038
331.451404156188,1.177072,1.17685726427572,0.617207952,0.41847,1.95687957673426,4.5527095323882
331.54552779294,1.177072,1.17687750260522,0.617207952,0.41847,1.95693550682142,4.55437029657464
331.656180105155,1.177072,1.17689853320817,0.617207952,0.41847,1.95700137974136,4.55632274796743
331.752373674231,1.177072,1.17691100319772,0.617207952,0.41847,1.95705865704613,4.55802010812261
331.848567243307,1.177072,1.17691634534802,0.617207952,0.41847,1.95711585995023,4.55971749149208
331.938362547477,1.177072,1.17691499802146,0.617207952,0.41847,1.95716912194693,4.56130199084947
332,1.177768,1.17691120982569,0.617671488,0.41847,1.9572055735914,4.56238963323463
332.032688705296,1.177768,1.17690851880343,0.617671488,0.41847,1.9572248621062,4.56296647074089
332.065377410592,1.177768,1.17690553119715,0.617671488,0.41847,1.9572441213007,4.56354339072726
332.107534055364,1.177768,1.1769016273187,0.617671488,0.41847,1.95726892539877,4.56428759176178
332.15657318597,1.177768,1.17689796289069,0.617671488,0.41847,1.95729775337554,4.56515357755953
332.219467106385,1.177768,1.1768969975572,0.617671488,0.41847,1.95733472832375,4.56626466553878
332.303486927214,1.177768,1.17690785091738,0.617671488,0.41847,1.95738420900667,4.56774965028919
332.383325683555,1.177768,1.1769369829663,0.617671488,0.41847,1.95743139481562,4.56916134965006
332.465684326515,1.177768,1.1769905042197,0.617671488,0.41847,1.95748029775666,4.57061811634309
332.554235590729,1.177768,1.17707584422218,0.617671488,0.41847,1.95753317258785,4.5721848891392
332.649331083669,1.177768,1.17719622385467,0.617671488,0.41847,1.95759031127988,4.57386788693763
332.751968232924,1.177768,1.17734969871768,0.617671488,0.41847,1.9576523857626,4.57568475564074
332.866605833286,1.177768,1.1775308281788,0.617671488,0.41847,1.95772216926388,4.57771443240328
332.990880458023,1.177768,1.17770977185594,0.617671488,0.41847,1.95779826585525,4.57991507336069
333.10774900504,1.177768,1.17783426540965,0.617671488,0.41847,1.95787013885649,4.58198480770108
333.219932998884,1.177768,1.17789546174355,0.617671488,0.41847,1.95793929972717,4.58397174137624
333.329316174482,1.177768,1.17789267316834,0.617671488,0.41847,1.95800678284777,4.58590918421201
333.442629996247,1.177768,1.17782808521081,0.617671488,0.41847,1.95807662578825,4.58791633937959
333.546980026742,1.177768,1.1777251861053,0.617671488,0.41847,1.95814078323508,4.58976477909301
333.646754557699,1.177768,1.17760457114155,0.617671488,0.41847,1.95820189655722,4.5915322120228
333.748640456547,1.177768,1.17747853663418,0.617671488,0.41847,1.95826398793385,4.5933370798109
333.860417492189,1.177768,1.17736031144381,0.617671488,0.41847,1.95833164674042,4.59531719514018
334,1.17846,1.17727370844012,0.61813236,0.41847,1.95841531191522,4.59778991364886
334.032054605193,1.17846,1.17726603002807,0.61813236,0.41847,1.95843437869117,4.59835778424731
334.064109210387,1.17846,1.17726327653215,0.61813236,0.41847,1.95845339014666,4.598925732759
334.106247582872,1.17846,1.17726735254739,0.61813236,0.41847,1.958478308466,4.59967252558686
334.155077307046,1.17846,1.1772833963152,0.61813236,0.41847,1.95850710124545,4.60053818799194
334.217977033775,1.17846,1.17732268607427,0.61813236,0.41847,1.95854410495046,4.6016537229182
334.301592125088,1.17846,1.17740803252413,0.61813236,0.41847,1.95859323264662,4.60313732611563
334.378251669317,1.17846,1.17751822333484,0.61813236,0.41847,1.95863828768776,4.60449809031335
334.456059661987,1.17846,1.17765727911216,0.61813236,0.41847,1.95868408813135,4.60587970361848
334.537974999872,1.17846,1.17782600378189,0.61813236,0.41847,1.95873242126136,4.60733466459595
334.624933941771,1.17846,1.1780189028745,0.61813236,0.41847,1.95878388238484,4.60887958818612
334.719542881293,1.17846,1.17822860032784,0.61813236,0.41847,1.95884005472221,4.6105607790641
334.829336038515,1.17846,1.17844729735511,0.61813236,0.41847,1.95890546444918,4.61251215761849
334.929343524206,1.17846,1.17860146730757,0.61813236,0.41847,1.95896521318014,4.61428987862647
335.029351009897,1.17846,1.17869595253231,0.61813236,0.41847,1.9590250704024,4.61606779498036
335.121455536585,1.17846,1.1787219177666,0.61813236,0.41847,1.95908024115285,4.61770534926129
335.213174763265,1.17846,1.17868822822046,0.61813236,0.41847,1.95913516936448,4.61933615498357
335.309107878782,1.17846,1.17859507157124,0.61813236,0.41847,1.95919254938245,4.62104197150248
335.416295205796,1.17846,1.178437014797,0.61813236,0.41847,1.95925649655028,4.62294798417377
335.510086958181,1.17846,1.17827238019163,0.61813236,0.41847,1.95931224189643,4.6246158508908
335.596739842907,1.17846,1.17811801423079,0.61813236,0.41847,1.95936351594039,4.62615680549202
335.68367691909,1.17846,1.17797916269906,0.61813236,0.41847,1.95941469036397,4.62770284163433
335.776215321804,1.17846,1.17786707745968,0.61813236,0.41847,1.95946881678295,4.62934851283036
335.878360963959,1.17846,1.17780349865183,0.61813236,0.41847,1.95952808769204,4.63116505905929
335.96825756647,1.17846,1.17780792872605,0.61813236,0.41847,1.95957978705456,4.63276378566637
336,1.178672,1.1778231935032,0.618273552,0.41847,1.95959792959057,4.63332829795943
336.04240116544,1.178672,1.17785420622108,0.618273552,0.41847,1.95962206790007,4.63408237953235
336.084802330881,1.178672,1.17789656666742,0.618273552,0.41847,1.95964609533131,4.63483651166794
336.139749033762,1.178672,1.17796650858791,0.618273552,0.41847,1.95967707078048,4.63581387712106
336.206847600566,1.178672,1.17807092156167,0.618273552,0.41847,1.95971465943573,4.6370075550401
336.291013948986,1.178672,1.17822209214037,0.618273552,0.41847,1.95976145638329,4.63850509235955
336.383052965979,1.178672,1.17839721940202,0.618273552,0.41847,1.95981219530703,4.64014294419195
336.484826322462,1.178672,1.17857987788118,0.618273552,0.41847,1.95986777727885,4.64195425288019
336.583348900655,1.178672,1.17872377567834,0.618273552,0.41847,1.95992105400263,4.64370788847533
336.669057004939,1.178672,1.17880948530467,0.618273552,0.41847,1.95996696472302,4.64523355008746
336.752166762813,1.178672,1.17885121992879,0.618273552,0.41847,1.96001108101715,4.6467130411382
